Country Name,Country Code,Series Name,Series Code,1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Canada,CAN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.40425,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,30.06431,30.931,30.52069,31.02303,30.89166,30.8411,31.69809,31.81251,28.13155,30.75022,27.7808,34.57579,35.26796,..,..,31.00068,..,..,..,..,..,..,..,..,36.81221,34.44431,36.06861,35.38945,35.5994,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,6.9551E+11,7.36535E+11,7.7143E+11,7.87795E+11,8.19875E+11,8.56038E+11,8.76046E+11,8.77824E+11,8.59468E+11,8.67122E+11,8.90167E+11,9.30172E+11,9.55122E+11,9.71254E+11,1.01282E+12,1.05225E+12,1.10635E+12,1.1632E+12,1.18501E+12,1.22055E+12,1.2426E+12,1.28103E+12,1.32215E+12,1.35703E+12,1.38485E+12,1.39863E+12,1.35786E+12,1.39983E+12,1.44375E+12,1.46909E+12,1.50326E+12,1.54646E+12,1.55651E+12,1.57267E+12,1.62039E+12,1.66483E+12,1.69661E+12,1.61113E+12,1.69631E+12,1.7611E+12,1.77988E+12
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,3.41866E+11,3.56718E+11,3.66186E+11,3.79007E+11,4.33134E+11,5.0938E+11,5.67212E+11,5.96076E+11,6.12528E+11,5.94387E+11,5.79054E+11,5.79944E+11,6.05961E+11,6.30608E+11,6.54987E+11,6.34E+11,6.78412E+11,7.44773E+11,7.38982E+11,7.60649E+11,8.95541E+11,1.02669E+12,1.17311E+12,1.31926E+12,1.46882E+12,1.55299E+12,1.37463E+12,1.61734E+12,1.79333E+12,1.82837E+12,1.8466E+12,1.80575E+12,1.55651E+12,1.52799E+12,1.64927E+12,1.72533E+12,1.74373E+12,1.65568E+12,2.00747E+12,2.16148E+12,2.14009E+12
Canada,CAN,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,0.360999701,0.570385926,0.91598104,1.184557509,2.378693853,4.163525253,6.76023965,15.07235736,24.8974003,36.18644004,51.3,60.2,61.59329927,64.2,65.95596346,71.66,72.4,73.2,76.7,80.3,80.3,83,83,85.8,87.12,90,91.16,92.70137191,94.64,91.91289669,92.3,92.83401664,..,..
Canada,CAN,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,41657000,43256000,45076000,48064000,49055000,48638000,47147000,44896000,38903000,38845000,36160000,33390000,30373000,27370000,24696000,25621000,25066000,25318000,25167000,25558000,27555000,30142000,31081000,31274000,32430000,..,..,..,..
Canada,CAN,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,14803644,14782203,14871263,15013489,15119721,15278818,15520772,15760787,16041716,16308539,16585639,17068215,17462681,17672719,17818493,18035508,18382520,18662676,18788041,18985996,19146747,19315804,19521201,19584895,19691006,19878324,20144897,20348244,20767967,20482633,20967796,21367763,22110473
Canada,CAN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.081196249,2.117188855,2.097376234,2.109197118,2.062576371,1.986767119,1.934614309,1.958793742,1.895444339,1.8616877,1.821753504,1.696680257,1.554090071,1.403752581,1.246243202,1.256293902,1.241703064,1.114349802,1.133356283,1.116869147,1.111937307,1.104189391,1.107105424,1.122524729,1.18579023,1.245518367,1.377555631,1.194338338,1.193291895,1.118404598,1.0023672,0.989925299,1.152709374,1.164161567,1.351896465,1.317678106,1.284512244,1.400835686,1.267294465,1.236655913,..
Canada,CAN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0.046432581,0.229743594,0.37207101,0.75566853,1.266968346,2.110719507,2.7692662,3.621504167,4.649694019,6.437896665,8.842031473,11.81927704,14.03819836,17.73439489,22.73384365,28.44217078,34.34855145,37.90258971,42.03425423,47.06742374,52.82047544,57.63302795,61.70384455,66.5065332,70.88158252,76.03888561,78.19708293,79.90342869,80.8813881,81.31427412,83.30038912,85.15367591,86.70104032,89.67401709,91.59004081,85.40841921,88.09065504,91.23062536,..
Canada,CAN,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.44576263,98.59446716,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,"Population ages 0-14, total",SP.POP.0014.TO,5524086,5517554,5503232,5497264,5530121,5577902,5660557,5734748,5803049,5871716,5924949,5959704,5976608,5984398,5979987,5956206,5921329,5885640,5856784,5830909,5794797,5753121,5703421,5660557,5631294,5623444,5625834,5630478,5637757,5667073,5708135,5755486,5797137,5859208,5911107,5963853,6013004,6034522,6016419,6065574,6177149
Canada,CAN,"Population ages 15-64, total",SP.POP.1564.TO,17345144,17524588,17694335,17871252,18089501,18297611,18600984,18847999,19040955,19225645,19411102,19619681,19832495,20058467,20284244,20489628,20710473,20968129,21262259,21557663,21811153,22076436,22349438,22624588,22865527,23111793,23362428,23592948,23758284,23909943,24035643,24145059,24191409,24331113,24502549,24747804,24999433,25141954,25140932,25461701,26083205
Canada,CAN,"Population ages 65 and above, total",SP.POP.65UP.TO,2497221,2564911,2644549,2731762,2826979,2916234,3015241,3108392,3193415,3273903,3348713,3421278,3493208,3567354,3641718,3709339,3769484,3831961,3901811,3970627,4036510,4109249,4189873,4286048,4392065,4512061,4641806,4782476,4943180,5136379,5337214,5533521,5715952,5920483,6131419,6360963,6606057,6852162,7082514,7411781,7837408
Canada,CAN,Population growth (annual %),SP.POP.GROW,0.988487567,0.944034716,0.913774275,0.994040151,1.318167782,1.29662489,1.794193515,1.507660673,1.242761231,1.183675541,1.098930879,1.095258107,1.034769484,1.045311783,0.993788591,0.829909353,0.812842624,0.931281553,1.086199455,1.084793283,0.89922681,0.932186964,0.94708627,1.013559391,0.970654173,1.083871149,1.144707685,1.11135203,0.975407251,1.083746522,1.053380981,1.001422847,0.760300145,1.13153974,1.195435755,1.433226157,1.461712599,1.084368971,0.553902422,1.811922553,2.932274012
Canada,CAN,"Population, total",SP.POP.TOTL,25366451,25607053,25842116,26100278,26446601,26791747,27276781,27691138,28037420,28371264,28684764,29000663,29302311,29610218,29905948,30155173,30401286,30685730,31020855,31359199,31642461,31938807,32242732,32571193,32888886,33247298,33630069,34005902,34339221,34713395,35080992,35434066,35704498,36110803,36545075,37072620,37618495,38028638,38239864,38939056,40097761
Canada,CAN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,1.606819987,1.613860011,1.710510015,1.749850035,1.858479977,2.021169901,1.971709967,1.967810035,1.997339964,1.971269965,1.943040013,1.90357995,1.855780005,1.91742003,1.825279951,1.787140012,1.772320032,1.70539999,1.714169979,1.693240047,1.729030013,1.687019944,1.737200022,1.755730033,1.894840002,1.697270036,1.55182004,..
Canada,CAN,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,34829.82,34295.03,33117.69,32493.5,34252.57,33653.44,36459.85,38304.38,42219.28,47311.56,50105.47,51515.11,53341.54,55418.16,56445.35,57416.69,59356.98,59601.41,60186.35,60544.98,60405.13,60547.79,62057.65,62742.71,65821.57,..,..,..
Canada,CAN,Urban population,SP.URB.TOTL,19287381,19511294,19731489,19967235,20237468,20506939,20883649,21206427,21482271,21813814,22130869,22450573,22760570,23081461,23428320,23739358,24048329,24388404,24757744,25052237,25303527,25565418,25833522,26126331,26441349,26790008,27158971,27523357,27847735,28165407,28478048,28778840,29013118,29358083,29729419,30181191,30652302,31016918,31223996,31833457,32824829
Canada,CAN,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.8,..,..,..,..,..,..,..,43.3,..,..,..,..,..,..,37.5,..,..,..,37.4,..
Chad,TCD,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.38188171,74.17668152,71.69796753,68.4691925,67.1567688,66.01972198,..,..,..,..,..,..,..,..,..,..,..,60.64170837,59.23326874,64.86422729,59.63619995,61.76179886,..,58.7101593,..,..
Chad,TCD,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,..,..,..
Chad,TCD,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,6,6,6,6,6,6,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Chad,TCD,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.380423903,..,-1.336608768,..,-1.325013876,..,-1.270305872,-1.465013862,-1.44834578,-1.531993032,-1.361009359,-1.388992548,-1.534189463,-1.412184477,-1.394238591,-1.355160832,-1.330996513,-1.370108247,-1.329005241,-1.381444931,-1.511605382,-1.458002687,-1.404120088,-1.417058945,-1.424788117,-1.495754361,-1.488084197,..
Chad,TCD,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.92648,57.49962,..,..,..,..,..,45.55756,45.78488,..,..,..,59.24125,51.61933,40.66676,46.70011,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.64735,25.91816,..,..,..,..,..,36.8557,35.48479,..,..,..,28.33404,27.4058,34.94893,20.72761,24.71241,..,..,..,..,..,..,..,..,..,..
Chad,TCD,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.90719,16.58222,..,..,..,..,..,17.58674,18.73033,..,..,..,12.37664,19.75874,16.28402,30.25849,31.70084,..,..,..,..,..,..,..,..,..,..
Chad,TCD,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1851985150,1889930453,2301798717,2207846947,2155105711,2488766916,2610336587,2501264394,2714750741,2931969983,2471362276,2721881493,2755538900,2816559566,2975790729,3182655199,3160922431,3133116397,3498379325,3795434054,4354185217,5818470354,6826958691,6871215271,7096007050,7312626256,7621050569,8653710607,8660881920,9430191345,9967712380,10655483044,10950392257,10265387503,9958586279,10195006882,10526057302,10357639676,10236539499,10523606947,10957423661
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,832415806,919103734.9,1033069709,1067828246,1163426852,1482597298,1433686312,1738605558,1877137982,1881847670,1463251164,1179837963,1445919895,1607345356,1544689577,1744794531,1534673583,1388506772,1710843377,1997005709,2742815072,4422855661,6649307524,7428701454,8650137743,10393833765,9290728319,10668103554,12172308851,12367362757,12953534866,13940767219,10950392257,10097778098,10000394381,11239167898,11314951092,10715396042,11779981332,12396807590,13149325359
Chad,TCD,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,0,0,0,0,0,0,..,0.000658168,0.004268504,0.012321728,0.035707076,0.045934134,0.166069665,0.320308555,0.360920107,0.3992577,0.581045764,0.847224521,1.19,1.5,1.7,1.9,2.1,2.5,2.9,3.5,5.8,7.4,8,8.364171285,11.66019198,17.8688792,..,..
Chad,TCD,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,19000,20000,27000,41000,46000,43000,57000,32000,21000,26000,29000,46000,77000,61000,70000,71000,77000,86000,97000,119000,120000,98000,87000,63000,81000,10399.99962,..,..,..
Chad,TCD,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,2309235,2419061,2446150,2455715,2561717,2665029,2719238,2780394,2852725,2922609,2987408,3063495,3175485,3318111,3437328,3531459,3620713,3720190,3825049,3921726,4030272,4144051,4266330,4393752,4495591,4600694,4725553,4858714,5026862,5151257,5322620,5602330,5806355
Chad,TCD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,4.72887768,4.357569721,3.663003663,4.570037858,2.945381756,5.253623188,3.935286401,1.975073933,..,1.877133106,2.679217958,1.877575943,1.385617293,1.544636342,1.075865129,0.92295735,1.365223833,1.362045003,1.354021656,1.524474838,1.322522729,1.011624973,0.83197797,2.995626539,4.485948758,5.885152264,7.955661722,5.764932877,5.010096817,..,5.592313055,2.806514006,2.018821845,3.036473735,2.197257118,2.295011213,2.135404488,3.013418959,2.808269528,2.925486842,..
Chad,TCD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066592914,0.257647324,0.386949265,0.706800925,1.279450373,2.098948007,4.496482312,8.564571843,14.41614955,19.84424669,24.17292974,29.75922512,34.51442135,34.51103697,38.34059787,38.65410953,38.27772119,42.21562356,44.75798518,47.52838524,52.19169152,60.22303015,68.19628834,..
Chad,TCD,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..,..,..,..,..,30.84742928,..,42.0979805,..,..,..,21.82612038,31.90556908,52.40911102,..,44.14017868,47.82518005,46.89748001,52.18283081,50.11159134,..,25.82625008,30.11978912,..,..,..,27.80966949,49.33515167,38.0586586,50.98757935,..,..,28.55940056,21.10820961,72.95690155,..,..,..,..,..,..
Chad,TCD,"Population ages 0-14, total",SP.POP.0014.TO,2223258,2286948,2346208,2413341,2487467,2567359,2654333,2744045,2843022,2954605,3064947,3175304,3301117,3443873,3593033,3738372,3880436,4028500,4184299,4341496,4501751,4672381,4848580,5028342,5208982,5389785,5580401,5781358,5984509,6189760,6401977,6619790,6837257,7054294,7275310,7502302,7731412,7958952,8187764,8420211,8655360
Chad,TCD,"Population ages 15-64, total",SP.POP.1564.TO,2458550,2454552,2440751,2520004,2624024,2722250,2818937,2882850,2995288,3139719,3173574,3206808,3372107,3536116,3634676,3744746,3872564,3998960,4120124,4259397,4452828,4694147,4905668,5083919,5257987,5450246,5653756,5848080,6063980,6291705,6536644,6795089,7015679,7242411,7504762,7785176,8067277,8347423,8644889,8947169,9256549
Chad,TCD,"Population ages 65 and above, total",SP.POP.65UP.TO,177365,179055,180632,184815,189361,193429,197349,200175,204118,208602,209759,210885,215631,220303,223165,225997,228889,231677,234381,237477,241788,246974,250763,253353,255761,258632,261970,265289,269241,273441,278144,282248,287338,295880,305812,316731,328177,338326,347087,355936,366659
Chad,TCD,Population growth (annual %),SP.POP.GROW,4.986161979,1.255327343,0.95132808,2.986018642,3.507256289,3.379176455,3.363895595,2.721584666,3.629178841,4.220805209,2.279945856,2.21947482,4.389685672,4.421640837,3.420989907,3.407205405,3.477170525,3.414500241,3.33008485,3.448140621,3.970604866,4.436026667,3.991749474,3.540781452,3.387189871,3.445886005,3.518554231,3.408490965,3.494449521,3.487629403,3.557019324,3.569985466,3.184100813,3.148648506,3.324594916,3.378127749,3.294582728,3.16053306,3.163887505,3.115022186,3.084822155
Chad,TCD,"Population, total",SP.POP.TOTL,4859173,4920556,4967590,5118160,5300852,5483038,5670619,5827069,6042428,6302926,6448280,6592998,6888856,7200291,7450874,7709115,7981889,8259137,8538804,8838369,9196366,9613503,10005012,10365614,10722731,11098664,11496128,11894727,12317730,12754906,13216766,13697126,14140274,14592585,15085884,15604210,16126866,16644701,17179740,17723315,18278568
Chad,TCD,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.300500005,..,..,..,..,..,..,..
Chad,TCD,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,1.01,3.25,1.5,3.58,2.79,4.51,4.42,4.54,11.37,9.04,9.91,4.32,6.21,9.25,3.84,7.06,4.56,5.18,8.66,9.36,10.84,14.91,15.81,14.12,14.07,..,..,..
Chad,TCD,Urban population,SP.URB.TOTL,941562,963346,982540,1022762,1070083,1118211,1168261,1212671,1270300,1338426,1380448,1413539,1479244,1548495,1604769,1662933,1724407,1787029,1850359,1918103,1998830,2092667,2181193,2263228,2344847,2430718,2521561,2615056,2716552,2824191,2940466,3064321,3183683,3309161,3448331,3598175,3754173,3914834,4085514,4264761,4453756
Chad,TCD,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.3,..,..,..,..,..,..,..,..,9.8,..,..,..,..,..
Chile,CHL,Gini index,SI.POV.GINI,..,..,..,..,56.2,..,..,57.2,..,54.8,..,56.4,..,54.9,..,55.5,..,52.8,..,..,51.5,..,..,47.7,..,..,47.4,..,46.9,..,46.8,..,45.3,..,45.3,..,..,47,..,43,..
Chile,CHL,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.647629976,3.19975996,4.539199829,2.955260038,3.310640097,3.798609972,3.228310108,2.850539923,3.319590092,3.106100082,3.091660023,2.297399998,1.786460042,2.025320053,1.576230049,0.784839988,..
Chile,CHL,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,..,..,..
Chile,CHL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,17.37231577,14.58447614,12.77982318,12.1152964,13.27700701,13.14564,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8,8,8,8,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Chile,CHL,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,1.454118729,..,1.297507286,..,1.540218115,..,1.479165316,1.167100906,1.305859327,1.41652751,1.412561893,1.345149994,1.317986846,1.321234822,1.441626906,1.47659266,1.543591261,1.498959064,1.441059232,1.183169365,1.023324966,1.00147748,0.958148718,0.979157269,1.106734037,0.956733346,0.968280137,..
Chile,CHL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,901.263999,961.3296544,982.6067571,1022.493744,1048.629474,1115.386756,1202.335143,1231.294501,1307.482076,1450.483907,1508.959676,1583.739096,1741.024844,1922.823898,2066.135653,2174.205571,2390.815746,2497.752869,2627.354922,2726.237575,2896.06379,3063.872155,3097.065645,3226.346569,3346.480727,3347.665409,3306.86876,3318.305248,3596.106646,3820.371057,3893.506112,3895.436156,..,..,..,..,..,..,..,..,..
Chile,CHL,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,10.80481622,15.55901311,12.28632479,10.75013565,9.835646224,17.83624002,30.35202964,35.51600261,21.29151846,11.63081876,11.86934966,18.56628556,22.80301138,30.90814434,28.15268643,31.94119801,33.2638708,21.12630371,11.37288096,11.56831765,10.41662218,15.07186377,13.74133069,19.15943601,22.66147088,23.63660726,24.53311814,27.90813118,29.85558413,36.32492724,41.38096216,36.33848476,37.14433523,..,..,..,..,..,..,..,..
Chile,CHL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,52.98666,..,..,53.84399,..,..,49.02621,52.69638,56.07771,54.56029,52.7258,41.53546,..,43.01821,..,42.04219,39.79187,37.77649,37.40762,35.89175,35.45253,36.4039,36.38675,31.73536,32.75136,..,29.20625,24.79976,25.61475,28.08302,27.90774,..,..,..,..,..,..
